0.0064;11;0.88;92;86;17;1.66;42;9;395;0.22;1.68;47;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;2.17;42;9;395;0.22;1.68;47;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;44;9;395;0.22;1.68;47;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.22;1.68;47;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;639;0.22;1.68;47;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.26;1.68;47;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.22;1.64;47;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.22;1.68;36;0.091;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.22;1.68;47;0.131;0.312;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.22;1.68;47;0.091;0.376;0.553;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.22;1.68;47;0.091;0.312;0.544;0.47
0.0064;11;0.88;92;86;12;1.66;42;9;395;0.22;1.68;47;0.091;0.312;0.553;0.5
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.0059;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;10;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.87;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;75;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;87;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;14;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;1.48;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;54;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;476;0.27;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.3;1.59;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.74;90;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;86;0.139;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.088;0.359;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.357;0.576;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.461;0.46
0.007;12;0.92;115;80;15;2.21;49;11;1079;0.27;1.59;90;0.139;0.359;0.576;0.49
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.007;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;11;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.82;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;67;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;85;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;13;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.28;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;40;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;11;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;1313;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.29;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.51;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;51;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.384;0.573;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.5;0.46
0.0053;16;0.83;110;76;12;1.41;58;10;3821;0.22;1.72;83;0.138;0.273;0.573;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0052;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;16;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.82;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;86;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;78;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;15;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;2.38;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;67;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;12;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;3461;0.28;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.23;1.76;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.65;17;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;55;0.115;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.18;0.317;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.303;0.549;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.466;0.49
0.0068;9;0.9;73;71;13;1.19;64;11;4123;0.28;1.76;17;0.115;0.317;0.549;0.49
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.0061;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;15;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.8;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;105;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;82;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;15;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;2.72;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;53;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;894;0.28;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.29;1.7;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.57;12;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;21;0.171;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.106;0.284;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.327;0.509;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.562;0.48
0.006;14;0.81;73;89;11;1.37;69;10;4718;0.28;1.7;12;0.171;0.284;0.509;0.48
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0057;15;0.86;107;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;14;0.86;107;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.81;107;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;78;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;88;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;16;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;2.57;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;66;12;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;10;925;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;523;0.29;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.3;1.55;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.29;1.59;45;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.29;1.55;79;0.155;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.29;1.55;45;0.111;0.333;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.355;0.47;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.438;0.45
0.0058;15;0.86;107;79;12;1.59;42;12;925;0.29;1.55;45;0.155;0.333;0.47;0.46
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0053;6;0.83;110;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;13;0.83;110;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.92;110;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;93;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;78;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;16;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.38;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;65;11;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;10;573;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;2345;0.22;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.25;1.75;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.22;1.71;50;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.22;1.75;53;0.096;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.22;1.75;50;0.169;0.318;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.295;0.433;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.568;0.48
0.0062;6;0.83;110;69;12;1.17;66;11;573;0.22;1.75;50;0.096;0.318;0.433;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0063;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;15;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.98;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;98;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;83;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;17;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;1.33;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;66;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;347;0.3;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.28;1.54;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.7;66;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;63;0.11;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.145;0.327;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.389;0.503;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.534;0.47
0.0069;9;0.82;69;88;11;2.27;43;10;712;0.3;1.54;66;0.11;0.327;0.503;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0064;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;16;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;87;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;79;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;13;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;1.29;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;56;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;12;1420;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1704;0.22;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.21;1.56;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.7;84;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;85;0.187;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.169;0.283;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.383;0.491;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.569;0.46
0.0066;6;0.86;76;67;16;2.08;63;10;1420;0.22;1.56;84;0.187;0.283;0.491;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0064;14;0.89;111;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;9;0.89;111;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.9;111;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;89;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;83;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;13;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.35;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;66;12;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;11;698;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;3241;0.21;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.22;1.69;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.21;1.66;90;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.21;1.69;24;0.151;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.21;1.69;90;0.139;0.358;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.306;0.57;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.536;0.49
0.0055;14;0.89;111;87;14;2.37;61;12;698;0.21;1.69;90;0.151;0.358;0.57;0.47
0.0061;6;0.81;80;79;12;2.18;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0054;6;0.81;80;79;12;2.18;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;15;0.81;80;79;12;2.18;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;6;0.89;80;79;12;2.18;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;6;0.81;109;79;12;2.18;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;6;0.81;80;81;12;2.18;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;6;0.81;80;79;17;2.18;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;6;0.81;80;79;12;2.58;60;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;6;0.81;80;79;12;2.18;54;11;507;0.28;1.75;85;0.161;0.315;0.543;0.49
0.0061;6;0.81;80;79;12;2.18;60;9;507;0.28;1.75;85;0.161;0.315;0.543;0.49
